brandenburg,buckingham,colosseum,brussels,notre_dame,westminster,pantheon,taj_mahal,temple,fountain
1.5706266258416541,0.9389236701896484,1.8262004229640139,2.175684159165372,0.9866668202771576,1.965417520972644,0.974533341765502,1.0655343754598434,20.175377461463995,0.8688704792542061
1.5448662728720426,0.9190476762130385,1.6517445689372727,1.9264469787785898,0.944395841002944,1.9355034009611847,0.9422033407542887,0.9916215296752676,19.84201423425298,0.8324055150451299
1.4991901399588394,0.8986666065146462,1.60580317775995,1.8559462189414937,0.9082730495400415,1.845752313119579,0.9251280183904663,0.9830010993251928,19.500360393860547,0.7946830029737918
1.463523484796816,0.8602935197113231,1.5700433589860208,1.7378551237086661,0.8656389195569512,1.7412363360784615,0.8920669113971821,0.8256511459504475,17.740439600159387,0.7513867806767853
1.4344497719238918,0.824891589826363,1.4081532446250615,1.6860208574759845,0.8169482428974995,1.7163995268048549,0.8590851568510907,0.7996430785431503,15.636265453888077,0.6957579953610192
1.1731351948005786,0.789951856537137,1.3164564191712715,1.2843995151097296,0.7888235784935862,1.6807992901377216,0.8266983798860006,0.7658566449326515,14.49858965671859,0.6507720301435058
1.1279081847896362,0.7508319536680068,1.2757723645439136,1.1251141467697685,0.7410672709718943,1.6043182070304534,0.7654964838901273,0.6915549791091077,12.634922971482048,0.6246796822731966
1.1001797399113924,0.7135093069622981,1.1792730084419247,1.0953149986572321,0.6772940156711094,1.533662996780383,0.750075316547724,0.657973076219701,11.267394942691013,0.5856223674839129
1.080871444680761,0.6772529621823913,1.1077568336487031,1.0048151825549687,0.6351740221162364,1.4888864433802769,0.7327823060476738,0.6237584960487678,8.693222296252493,0.5398334878638908
1.058364037392749,0.6328909344350558,0.9875459828999145,0.8169586385027057,0.599494236628037,1.4309117584978321,0.6468650897864969,0.6001317549220231,5.989732210884805,0.5062409783999481
1.0415520761909236,0.595128228195751,0.9183742850912726,0.7910042747579734,0.5529058910290672,1.3970152551160404,0.6345988774444076,0.5740867678839642,5.752339122893763,0.4852880512317276
0.9430927815324132,0.5374497588297441,0.7801788499385036,0.7147648673511836,0.5142441128174389,1.3717835339539581,0.5585800424894801,0.5203449258453801,4.251215769792901,0.4208919802993706
0.9222667256974338,0.49924062014410725,0.6941426272801439,0.6145935625706205,0.4764522105849713,1.2572718064204136,0.5227378225961012,0.37004520268740726,1.3964683533208877,0.3981516641320394
0.8909248912550121,0.4395810103690018,0.5512259930262302,0.4617331656449419,0.42077459354066343,1.1294166446420812,0.46600663931520453,0.324062179545083,1.3045274241801559,0.3471576672838628
0.8584014113838669,0.38697451643707914,0.4832832241842387,0.42044979652281467,0.3735101059784428,1.0803937610098808,0.4144976328642369,0.27981732216248273,1.0500919210252164,0.3009077694676364
0.7776168314510068,0.33676098670546395,0.3915382975051242,0.3645819750271043,0.3092904528809508,0.9120559425216125,0.32121066262429876,0.17492218955068983,0.8043763931410575,0.24778209216352823
0.6893868752878152,0.23314618418955196,0.34550386694636936,0.34405593038267906,0.2680840374042024,0.8248789560432875,0.2556387252783987,0.16339209434890842,0.5880286466418094,0.2016626290936724
0.5865202628815268,0.19716949872016198,0.20921632536260193,0.2901404524978122,0.18642469573445244,0.17804343393783578,0.2220495942044943,0.1116264099625905,0.2931335975776921,0.12819045365308374
0.4550748831830748,0.03401143925618453,0.019890189165036518,0.09004688716934074,0.04122978822384527,0.05114080665009859,0.13898100112228418,0.015774013573557705,0.14642893928742756,0.051117863258070086
