brandenburg,buckingham,colosseum,brussels,notre_dame,westminster,pantheon,taj_mahal,temple,fountain
0.6114675613183046,1.2034755385265457,0.9978930845732528,1.9726976360240684,0.6213294937030086,1.154668974004923,0.5877699567072572,0.4115957015782615,4.820332887242074,0.7143390359646291
0.41066591850188106,1.1265784368738354,0.9601938797435334,1.9445385476461148,0.5894493066149002,1.154668974004923,0.5669114891468,0.4115957015782615,4.656302569313841,0.6749958648370272
0.4034664827493658,1.1121745647394428,0.9385469671700111,1.9163066212426858,0.556758327385149,0.9918251071191599,0.5575547213763078,0.33429301681332807,4.602790088922591,0.5391703628460534
0.3925608588811293,1.0528353976710172,0.8906711521133998,1.727960787845848,0.5342506353298513,0.9918251071191599,0.5421145340413779,0.3210336212220716,4.409220339151199,0.5173550481255192
0.35581541585516635,0.9791551082938152,0.8208055707676222,1.6986860599548446,0.4958854025358526,0.9918251071191599,0.5174517018580712,0.2955616384579476,4.119831257242057,0.5153844652554754
0.3397346893490744,0.9391426367808042,0.6466512348536981,1.6986860599548446,0.47510041228696454,0.72566674702479,0.49684524515316664,0.2938371073466548,3.7544288610414895,0.46150192884643976
0.307658200941175,0.915750342797678,0.6167629181363233,1.6066601178249673,0.43926374580687777,0.6524066417325792,0.47214277880801625,0.2727514689948667,3.3732746148432304,0.4465517165846421
0.2842454152638906,0.8482966918112853,0.5848759322523533,1.3345126807131673,0.41353875521099664,0.6017369827840148,0.45911648030459334,0.2626654001007589,3.247186887078331,0.40068744673704415
0.2794233046856735,0.7868463440408968,0.5573652673516325,1.2511789978461358,0.3575291402583059,0.5886965081562863,0.42233391156106537,0.25865457887519877,2.9763899937918263,0.37230880480338835
0.25933427070374915,0.7509552314345032,0.5085936158136799,1.2257804057089412,0.3167061713385183,0.5886965081562863,0.40436444012362355,0.23664588752647303,2.677742760450075,0.3584933480368448
0.24333574983971007,0.6476241710188394,0.4873771433696893,1.2257804057089412,0.294109529764798,0.5886965081562863,0.372112760859559,0.23664588752647303,2.425454837790282,0.32425330743974257
0.22921824558866152,0.601840950762053,0.46144838119694803,1.2257804057089412,0.22589089508738008,0.42430594070559374,0.34166314980713114,0.22354496268581214,2.2014241412463273,0.2865493464111847
0.17237957870815165,0.5228295622156244,0.4406047463679539,0.9828438140133394,0.20781576041141658,0.38261943030355555,0.30606281358384524,0.15417068483951885,1.929167384852678,0.2585900551561503
0.1493826681054315,0.48830499014374074,0.3975993109201946,0.9828438140133394,0.17006827880919717,0.35837808996863346,0.2953318534995703,0.1528765779623366,1.8108449628435717,0.1623656298207443
0.13223147630846857,0.25123611467302037,0.27250930946819446,0.6548593829564837,0.17006827880919717,0.35837808996863346,0.22919309243654032,0.13084500280726682,1.4360414394427508,0.13747614142155434
0.10039704442487886,0.20223088858440763,0.17168930003306007,0.6548593829564837,0.08115524120417222,0.35837808996863346,0.2004476543055029,0.06754898370456297,1.0686693762519348,0.10390863520792995
0.07164979367586302,0.17417059318285355,0.14638438063329648,0.5456612528109115,0.059011313145296215,0.10930911698989366,0.1831834100242529,0.023637696899757376,0.834016512749705,0.07479738576614853
0.050371823361118416,0.14595952524225142,0.10538080929858959,0.2188318523553232,0.04004596790237044,0.10930911698989366,0.13213775056484817,0.01660350101023652,0.5075345975559956,0.036105982148601244
0.027802355397015425,0.024743765207471683,0.005502261943279911,0.17362612360100693,0.021068128991785114,0.10930911698989366,0.016000529146569166,0.007563907234184673,0.17764814158021305,0.003528566943454177
