brandenburg,buckingham,colosseum,brussels,notre_dame,westminster,pantheon,taj_mahal,temple,fountain
0.5213899698318908,1.2221628660846309,1.0473468024540369,2.054531739746943,0.7760481843604441,0.7677885681374597,0.7148752069635099,0.4273001219461498,4.795631540410878,0.6357584055599418
0.4889186153406006,1.1841716584414512,0.9782496640185201,2.023311021701797,0.7444530496001719,0.6896149271188561,0.6834673185524153,0.3635207919690701,4.533084092188046,0.6163225415083815
0.48079909576839974,1.1638824203026812,0.9321579569348987,1.839237282451358,0.7113190301991991,0.6367928511828587,0.6582839819222441,0.35173096960168193,4.473777159090719,0.5810183432414553
0.45796683166895263,1.106364165007334,0.86765596339997,1.7987640556923794,0.6756049656672548,0.6259360615871828,0.5978318865490359,0.34151210062034437,4.262576070266625,0.552141596777255
0.430203963437894,1.0564847935187993,0.83694727254123,1.7740208866627665,0.5644323274340791,0.6067941016495496,0.5808081447377867,0.2842083918514323,4.0189255286321455,0.5333854916896134
0.39919638473055435,1.0208383607115148,0.8058065909508186,1.5182876387784836,0.4831631042962103,0.5828420097426465,0.5168076478708304,0.24290525701469295,3.7825495985153186,0.4857709956132464
0.3655560100100115,0.9905319921874273,0.7681229100980054,1.350048592423628,0.409435201853692,0.5414702124719115,0.4866589073173181,0.23064791051681324,3.4975078285158894,0.45239021083437675
0.33488657165232555,0.9147737796128288,0.751938630334601,1.294543261784857,0.3855121601730819,0.5354284665545422,0.47112638097403653,0.21737102262331803,3.340642473809073,0.4189161557543297
0.31487082199461425,0.6306898904285423,0.6700389483843799,1.2180104709942599,0.3342580240403531,0.4916068843720385,0.4293483609061895,0.14448486009708975,3.287129993417824,0.3993350502650637
0.28699958042359924,0.5699762964859415,0.6426319592045432,1.2021988865605175,0.2996254044183778,0.4719432188430898,0.3750913806895345,0.13618272024523362,2.782244141090862,0.3712269332676333
0.2736586695299598,0.5323263995724419,0.5255642776367544,1.178460932671112,0.26769006790978167,0.4356738179922658,0.33502873696568164,0.12866957431684084,2.494264158961338,0.34992162002140087
0.24626029836849558,0.4867878404185802,0.4760096013297887,1.0733089951310983,0.2377141987379338,0.3997517743468552,0.3094526020986502,0.11948763138467429,2.131154424985862,0.31232724914315335
0.231133219311449,0.42968431980271493,0.42648498242826566,1.033677149984993,0.20776200237616765,0.3911995893260953,0.2683870950512333,0.10968316454053524,1.7979189733782481,0.27836427098926825
0.15312460814991635,0.36287618445569625,0.38603693733242395,0.7983187885968411,0.18188271366402806,0.3728641265632783,0.26074125150884014,0.09247014746110718,1.6318953979216813,0.23676209287249309
0.13558516930329576,0.2828509935368692,0.3412519637187369,0.734735669585433,0.1393255831525717,0.3546694310805437,0.14507352452329006,0.08079521635661731,1.3819295973261438,0.14896717906240456
0.11301570133919274,0.234781997077194,0.23860522714159987,0.5611095459844261,0.09779995547226604,0.265413395770787,0.11035048732697991,0.06774660117340363,1.0589480421886546,0.11744653447939746
0.09774029495388545,0.1764434964678762,0.20034729623429637,0.4861852688243397,0.08031211435801656,0.1883400318798042,0.08436038921828046,0.05294537264507787,0.8175486170782176,0.0912563651683809
0.06653782568601659,0.10359093841281027,0.13472621471561783,0.39686497134490056,0.05514531253226001,0.11371508410675123,0.055620145242096346,0.022361921662299875,0.6553320938591451,0.06880018933950101
0.022057228724846233,0.024743765207471683,0.005502261943279911,0.15685071082088015,0.0026715650290711247,0.017882917915508657,0.016000529146569166,0.008653047468952306,0.24449411565863072,0.017527800187168034
